"half","country_name","Year","Total_imp","Pref_Trade","Eligible_Trade","Total_volume","Pref_Volume","Eligible_Volume","uk_trade_agreement","uk_agreement_name","uk_dcts_tier","uk_dcts"
"2023 H2","Turkey",2023,394715854,323311091,343354578,252985391,142781567,150625488,TRUE,"UK-Turkey Trade Agreement",NA,FALSE
"2023 H2","Turkmenistan",2023,2273,0,0,2000,0,0,FALSE,NA,NA,FALSE
"2023 H2","Turks & Caicos Islands",2023,32289,0,31252,18410,0,18400,FALSE,NA,NA,FALSE
"2023 H2","U.S. Virgin Islands",2023,114716,0,0,53466,0,0,FALSE,NA,NA,FALSE
"2023 H2","Uganda",2023,8303000,4486214,4853425,4428259,2913894,2972821,FALSE,NA,"Comprehensive",TRUE
"2023 H2","Ukraine",2023,232128826,50356961,81782378,522577444,42468179,77115707,TRUE,"UK-Ukraine Political, Free Trade and Strategic Partnership Agreement; UK-Ukraine Digital Trade Agreement",NA,FALSE
"2023 H2","United Arab Emirates",2023,11372783,0,0,10979916,0,0,FALSE,NA,NA,FALSE
"2023 H2","United Kingdom",2023,80163497,0,0,21516458,0,0,FALSE,NA,NA,FALSE
"2023 H2","United States",2023,801087457,0,0,803444241,0,0,TRUE,"UK-US Economic Prosperity Deal (partial)",NA,FALSE
"2023 H2","United States Minor Outlying Islands",2023,1801,0,0,5,0,0,FALSE,NA,NA,FALSE
"2023 H2","Unknown",2023,14587901,14078320,14461361,5711444,5571783,5683677,FALSE,NA,NA,FALSE
"2023 H2","Uruguay",2023,30643039,0,0,45063691,0,0,FALSE,NA,NA,FALSE
"2023 H2","Uzbekistan",2023,782303,269980,483888,196587,79103,120561,FALSE,NA,"Enhanced",TRUE
"2023 H2","Vatican City",2023,6923,0,0,2493,0,0,FALSE,NA,NA,FALSE
"2023 H2","Venezuela",2023,1066460,0,0,302191,0,0,FALSE,NA,NA,FALSE
"2023 H2","Vietnam",2023,294005323,169531732,192312669,79951373,41799249,49701223,TRUE,"UK-Vietnam Free Trade Agreement; CPTPP",NA,FALSE
"2023 H2","Western Sahara",2023,13860,0,0,22000,0,0,FALSE,NA,NA,FALSE
"2023 H2","Yemen",2023,535354,305389,421194,94570,31659,64515,FALSE,NA,"Comprehensive",TRUE
"2023 H2","Zambia",2023,320226,173229,298634,86882,49685,69902,FALSE,NA,"Comprehensive",TRUE
"2023 H2","Zimbabwe",2023,4515430,3385595,3919652,2990412,2267616,2600653,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Afghanistan",2024,1275196,1027666,1086687,510511,454710,480086,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Albania",2024,2365251,1362704,1466882,2087177,967164,979446,TRUE,"UK-Albania Partnership, Trade and Cooperation Agreement",NA,FALSE
"2024 H1","Algeria",2024,1183693,764027,1104803,1156450,570324,721267,FALSE,NA,"Enhanced",TRUE
"2024 H1","Andorra",2024,3450,0,0,14,0,0,FALSE,NA,NA,FALSE
"2024 H1","Angola",2024,72819,0,68077,4642,0,2739,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Antigua & Barbuda",2024,76709,0,17565,56365,0,3183,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Argentina",2024,318216922,0,0,711004324,0,0,FALSE,NA,NA,FALSE
"2024 H1","Armenia",2024,98228,0,0,16216,0,0,FALSE,NA,NA,FALSE
"2024 H1","Australia",2024,205450690,138558144,158999251,156786775,110941576,122683588,TRUE,"UK-Australia Free Trade Agreement; CPTPP",NA,FALSE
"2024 H1","Azerbaijan",2024,54562,0,0,29059,0,0,FALSE,NA,NA,FALSE
"2024 H1","Bahamas",2024,242139,112281,229200,6987,3174,6675,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Bahrain",2024,75810,0,0,63929,0,0,FALSE,NA,NA,FALSE
"2024 H1","Bangladesh",2024,42657909,40827603,40919639,13290260,12654214,12710790,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Barbados",2024,2950695,263221,1190919,512049,94502,231255,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Belarus",2024,674154,0,0,3524871,0,0,FALSE,NA,NA,FALSE
"2024 H1","Belize",2024,22997147,22227469,22333115,34164480,33921168,33970359,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Benin",2024,1534973,36928,38882,328780,12292,12742,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Bermuda",2024,199276,0,0,16813,0,0,FALSE,NA,NA,FALSE
"2024 H1","Bolivia",2024,8879617,103115,228242,2043968,24114,57757,FALSE,NA,"Enhanced",TRUE
"2024 H1","Bosnia & Herzegovina",2024,474759,0,0,296976,0,0,FALSE,NA,NA,FALSE
"2024 H1","Brazil",2024,811096158,0,0,975332641,0,0,FALSE,NA,NA,FALSE
"2024 H1","British Indian Ocean Territory",2024,57419,57419,57419,14683,14683,14683,FALSE,NA,NA,FALSE
"2024 H1","Brunei",2024,7165,0,0,870,0,0,FALSE,NA,NA,FALSE
"2024 H1","Burkina Faso",2024,3218054,3372,60813,507455,829,19659,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Burundi",2024,833125,0,0,177438,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Cambodia",2024,13028465,12647090,12805752,18566816,18350714,18518625,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Cameroon",2024,9273379,8895172,9021040,18711577,18574593,18608889,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
"2024 H1","Canada",2024,278418024,62813142,76545234,605873265,12443165,16344990,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
"2024 H1","Cape Verde",2024,75727,0,0,18975,0,0,FALSE,NA,"Enhanced",TRUE
"2024 H1","Cayman Islands",2024,82937,0,1937,18871,0,3000,FALSE,NA,NA,FALSE
"2024 H1","Central African Republic",2024,20492,0,16816,19696,0,19496,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Chad",2024,282483,0,0,177022,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Chile",2024,261339919,213789477,231998483,130194273,106764710,116454215,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
"2024 H1","China",2024,1095383324,0,0,385544741,0,0,FALSE,NA,NA,FALSE
"2024 H1","Christmas Island",2024,1948,0,0,302,0,0,FALSE,NA,NA,FALSE
"2024 H1","Cocos (Keeling) Islands",2024,63550,0,0,4444,0,0,FALSE,NA,NA,FALSE
"2024 H1","Colombia",2024,173592287,136711579,147184456,146380333,135114335,138495918,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2024 H1","Comoros",2024,12723,954,12723,1125,75,1125,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Congo - Brazzaville",2024,52409,0,0,9195,0,0,FALSE,NA,"Enhanced",TRUE
"2024 H1","Congo - Kinshasa",2024,23338,0,0,3682,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Costa Rica",2024,137182012,119833013,131013275,203441866,188107219,200542612,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H1","Cuba",2024,6437246,0,0,460613,0,0,FALSE,NA,NA,FALSE
"2024 H1","Côte d’Ivoire",2024,202837056,70590969,70796759,84465239,30875671,30925113,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
"2024 H1","Djibouti",2024,249427,0,13500,197220,0,6820,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Dominica",2024,28008,0,2431,13992,0,1056,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Dominican Republic",2024,42274141,30918228,31928473,47905227,37490831,37837330,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Ecuador",2024,135015363,119003888,133815111,65661536,62743909,65337576,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2024 H1","Egypt",2024,229604120,187683573,210628392,226478583,199048919,211492516,TRUE,"UK-Egypt Association Agreement",NA,FALSE
"2024 H1","El Salvador",2024,6401865,4765298,4775289,8446381,8104000,8106366,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H1","Eritrea",2024,27484,0,0,18675,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Eswatini",2024,20547458,20313766,20366170,34082082,33768574,33788974,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Ethiopia",2024,19520090,8036430,13283490,4653188,2000568,2732678,FALSE,NA,"Comprehensive",TRUE
"2024 H1","European Union",2024,20868493513,17925322851,18301107653,11010324147,8311896424,8423947352,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
"2024 H1","Falkland Islands",2024,1214183,1142459,1214183,505837,492996,505837,FALSE,NA,NA,FALSE
"2024 H1","Faroe Islands",2024,133436460,88022588,128023042,34683270,11139179,33258192,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
"2024 H1","Fiji",2024,10443050,9306009,9311096,21148137,20007782,20008388,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2024 H1","French Polynesia",2024,20367,0,0,474,0,0,FALSE,NA,NA,FALSE
"2024 H1","Gabon",2024,647350,0,0,721249,0,0,FALSE,NA,NA,FALSE
"2024 H1","Gambia",2024,2203339,1842201,1851301,1024744,648399,649071,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Georgia",2024,1123054,742473,919670,499519,269534,313761,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
"2024 H1","Ghana",2024,78224285,39299535,39806018,39414576,26821210,27073838,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
"2024 H1","Greenland",2024,44562064,0,0,6622260,0,0,FALSE,NA,NA,FALSE
"2024 H1","Grenada",2024,66790,7875,7875,6423,650,650,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Guatemala",2024,68012265,40280722,44521928,90492537,51024237,55543408,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H1","Guinea",2024,1234,0,1234,1040,0,1040,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Guyana",2024,5191356,2465621,4544819,6431955,2959653,6278406,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Haiti",2024,102249,0,0,12977,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Honduras",2024,73807037,46886628,48121345,42825264,25558088,26326609,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H1","Hong Kong SAR China",2024,21693697,0,0,8085805,0,0,FALSE,NA,NA,FALSE
"2024 H1","Iceland",2024,184464288,138056605,139324918,48570947,25616415,25767536,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2024 H1","India",2024,424024324,142126052,157891935,249367598,62132296,67265482,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
"2024 H1","Indonesia",2024,123431216,30537433,38789308,218861724,11349523,13669673,FALSE,NA,"Standard",TRUE
"2024 H1","Iran",2024,8829330,0,0,3417699,0,0,FALSE,NA,NA,FALSE
"2024 H1","Iraq",2024,2179389,0,0,6189251,0,0,FALSE,NA,NA,FALSE
"2024 H1","Israel",2024,120936646,102269817,107230855,74589952,68572206,69936318,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
"2024 H1","Jamaica",2024,25181955,10168389,18300628,10363906,5957425,8075209,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Japan",2024,45209911,23178067,30398221,10371201,7237051,9156655,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
"2024 H1","Jordan",2024,7439135,6875319,6917562,1990462,1747182,1755103,TRUE,"UK-Jordan Association Agreement",NA,FALSE
"2024 H1","Kazakhstan",2024,5330155,0,0,8921915,0,0,FALSE,NA,NA,FALSE
"2024 H1","Kenya",2024,214649746,128289823,141271933,68684865,30873359,33126633,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
"2024 H1","Kosovo",2024,934657,707822,801560,736367,615104,637654,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
"2024 H1","Kuwait",2024,1541297,0,0,1959705,0,0,FALSE,NA,NA,FALSE
"2024 H1","Kyrgyzstan",2024,768892,567279,574353,840532,687930,688084,FALSE,NA,"Enhanced",TRUE
"2024 H1","Laos",2024,539081,526173,527877,613715,602500,603501,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Lebanon",2024,7617647,4655674,4865044,2617311,1740511,1810918,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
"2024 H1","Lesotho",2024,94959,89603,89603,264750,264000,264000,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2024 H1","Liberia",2024,351492,0,0,450000,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Libya",2024,16028,0,0,52221,0,0,FALSE,NA,NA,FALSE
"2024 H1","Liechtenstein",2024,3489107,0,260810,1600142,0,185166,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
"2024 H1","Macao SAR China",2024,11469,0,0,3336,0,0,FALSE,NA,NA,FALSE
"2024 H1","Madagascar",2024,6409309,3181908,4386131,1131167,280456,307865,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
"2024 H1","Malawi",2024,7707404,156179,244409,4210828,79887,94729,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Malaysia",2024,82566782,0,0,82206597,0,0,TRUE,"CPTPP",NA,FALSE
"2024 H1","Maldives",2024,8569042,0,0,2030741,0,0,FALSE,NA,NA,FALSE
"2024 H1","Mali",2024,423089,62659,71363,343078,57200,62450,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Marshall Islands",2024,27664,0,0,1125,0,0,FALSE,NA,NA,FALSE
"2024 H1","Mauritania",2024,2502318,1623118,2502318,2703778,2021259,2703778,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Mauritius",2024,47994011,40185560,40279733,21558735,21343225,21354144,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Mexico",2024,96372186,41067880,45693722,23134657,12178979,13342525,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
"2024 H1","Micronesia (Federated States of)",2024,11363,11363,11363,230,230,230,FALSE,NA,NA,FALSE
"2024 H1","Moldova",2024,8363084,3703965,3910972,19642904,2728913,2772360,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
"2024 H1","Mongolia",2024,14067,0,0,2793,0,0,FALSE,NA,"Enhanced",TRUE
"2024 H1","Montenegro",2024,176538,0,0,17657,0,0,FALSE,NA,NA,FALSE
"2024 H1","Montserrat",2024,39637,39637,39637,8075,8075,8075,FALSE,NA,NA,FALSE
"2024 H1","Morocco",2024,466408789,417802849,443632438,211961855,185762431,198885038,TRUE,"UK-Morocco Association Agreement",NA,FALSE
"2024 H1","Mozambique",2024,6846332,869110,1079634,21306570,467648,601229,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2024 H1","Myanmar (Burma)",2024,29650020,26813706,27162241,32789836,30296033,30602385,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Nauru",2024,10594,0,0,827,0,0,FALSE,NA,NA,FALSE
"2024 H1","Nepal",2024,688022,599189,600371,461259,417412,417918,FALSE,NA,"Comprehensive",TRUE
"2024 H1","New Caledonia",2024,32820,0,0,1682,0,0,FALSE,NA,NA,FALSE
"2024 H1","New Zealand",2024,325834536,174993728,203476073,92002130,55499241,59168663,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
"2024 H1","Nicaragua",2024,43451354,22539397,22815363,53957391,30316206,30340288,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H1","Niger",2024,184177,3585,184177,112903,3500,112903,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Nigeria",2024,12530891,5977442,6424302,17644795,9149729,9564140,FALSE,NA,"Enhanced",TRUE
"2024 H1","North Macedonia",2024,6067893,4988721,5217928,2125395,1891483,1999240,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2024 H1","Norway",2024,390804742,111772233,115868162,82864912,28566194,29654231,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2024 H1","Oman",2024,1582655,0,0,1241376,0,0,FALSE,NA,NA,FALSE
"2024 H1","PEM",2024,23319339747,19610513786,20154317107,12650749969,9096837600,9306831743,FALSE,NA,NA,FALSE
"2024 H1","Pakistan",2024,115899631,31204702,32459061,131189392,27823469,28834519,FALSE,NA,"Enhanced",TRUE
"2024 H1","Palestine",2024,4230980,4217601,4230980,769208,764682,769208,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
"2024 H1","Panama",2024,15279299,13376341,14103980,24957927,23894232,24820309,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2024 H1","Papua New Guinea",2024,83142845,77399906,82269123,103754592,97351657,102866219,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2024 H1","Paraguay",2024,55123483,0,0,130267326,0,0,FALSE,NA,NA,FALSE
"2024 H1","Peru",2024,154299838,110384552,126316461,57985965,42453994,48388204,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
"2024 H1","Philippines",2024,51531392,39862019,43202590,28773774,23357272,25371884,FALSE,NA,"Enhanced",TRUE
"2024 H1","Qatar",2024,170585,0,0,6671,0,0,FALSE,NA,NA,FALSE
"2024 H1","Russia",2024,24141917,0,0,5801974,0,0,FALSE,NA,NA,FALSE
"2024 H1","Rwanda",2024,13139645,2762354,2780025,4230865,930867,934115,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Samoa",2024,2792,1459,2792,790,417,790,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2024 H1","San Marino",2024,197610,175226,196261,13412,12002,13298,FALSE,NA,NA,FALSE
"2024 H1","Saudi Arabia",2024,7298005,0,0,6913186,0,0,FALSE,NA,NA,FALSE
"2024 H1","Senegal",2024,36755225,33335133,36297091,31593872,30046115,31137677,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Serbia",2024,46832571,30131139,34414173,61652271,15415829,16667780,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2024 H1","Seychelles",2024,17911670,17798601,17891692,3812931,3781523,3812622,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Sierra Leone",2024,794767,417050,483289,712545,601314,621640,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Singapore",2024,20165676,12774395,17199326,7205567,5310705,6815330,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
"2024 H1","Sint Maarten",2024,318915,0,0,73612,0,0,FALSE,NA,NA,FALSE
"2024 H1","Solomon Islands",2024,13172,0,0,1503,0,0,TRUE,"UK-Pacific Economic Partnership Agreement","Comprehensive",TRUE
"2024 H1","Somalia",2024,77686,11260,11260,51564,22613,22613,FALSE,NA,"Comprehensive",TRUE
"2024 H1","South Africa",2024,470043080,357350240,384762894,331040357,240283753,260589852,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","South Korea",2024,65022574,47220260,58345209,16522710,11990149,15157087,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
"2024 H1","Sri Lanka",2024,38354159,24485985,25481989,18181844,11497858,11810329,FALSE,NA,"Enhanced",TRUE
"2024 H1","St. Barthélemy",2024,777353,0,0,191728,0,0,FALSE,NA,NA,FALSE
"2024 H1","St. Helena",2024,167387,33568,37528,4189,1307,1507,FALSE,NA,NA,FALSE
"2024 H1","St. Kitts & Nevis",2024,25072,0,0,1155,0,0,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","St. Lucia",2024,520725,291234,291234,177697,132593,132593,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","St. Vincent & Grenadines",2024,270442,263417,263417,143702,143272,143272,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Sudan",2024,5059455,11425,222227,2650702,21000,89682,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Suriname",2024,292953,271378,271378,31587,27646,27646,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Switzerland",2024,227959793,205368107,214918603,49578410,43327801,44091991,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
"2024 H1","Syria",2024,796496,500433,575242,319501,243537,252594,FALSE,NA,"Enhanced",TRUE
"2024 H1","Taiwan",2024,19999012,0,0,6820233,0,0,FALSE,NA,NA,FALSE
"2024 H1","Tajikistan",2024,3344,3344,3344,106,106,106,FALSE,NA,"Enhanced",TRUE
"2024 H1","Tanzania",2024,7724335,2359691,2958711,4216790,997685,1068225,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Thailand",2024,495046406,0,0,182558178,0,0,FALSE,NA,NA,FALSE
"2024 H1","Timor-Leste",2024,136779,0,970,26932,0,14,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Togo",2024,1874108,2163,24759,2531722,22220,26040,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Tonga",2024,19290,0,0,2952,0,0,FALSE,NA,NA,FALSE
"2024 H1","Trinidad & Tobago",2024,1483138,292337,375219,354258,206993,217622,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H1","Tunisia",2024,9668699,4422710,7848358,4262298,2357656,3323413,TRUE,"UK-Tunisia Association Agreement",NA,FALSE
"2024 H1","Turkey",2024,424319406,344248982,369383636,279691577,147247931,157547492,TRUE,"UK-Turkey Trade Agreement",NA,FALSE
"2024 H1","Turkmenistan",2024,10118,0,0,12520,0,0,FALSE,NA,NA,FALSE
"2024 H1","Turks & Caicos Islands",2024,7551,0,0,75,0,0,FALSE,NA,NA,FALSE
"2024 H1","U.S. Virgin Islands",2024,911232,0,0,239566,0,0,FALSE,NA,NA,FALSE
"2024 H1","Uganda",2024,9110167,4281483,5878707,4224931,2754131,2993258,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Ukraine",2024,218980997,57024732,86079597,593884949,61764010,96730947,TRUE,"UK-Ukraine Political, Free Trade and Strategic Partnership Agreement; UK-Ukraine Digital Trade Agreement",NA,FALSE
"2024 H1","United Arab Emirates",2024,14023332,0,0,10634779,0,0,FALSE,NA,NA,FALSE
"2024 H1","United Kingdom",2024,100627473,0,0,26776131,0,0,FALSE,NA,NA,FALSE
"2024 H1","United States",2024,820909276,0,0,735963801,0,0,TRUE,"UK-US Economic Prosperity Deal (partial)",NA,FALSE
"2024 H1","Unknown",2024,28860252,28227283,28756428,13475739,13285358,13462807,FALSE,NA,NA,FALSE
"2024 H1","Uruguay",2024,46446717,0,0,75659374,0,0,FALSE,NA,NA,FALSE
"2024 H1","Uzbekistan",2024,1612092,663145,943663,687059,251446,307899,FALSE,NA,"Enhanced",TRUE
"2024 H1","Vanuatu",2024,61812,0,5059,15055,0,55,FALSE,NA,"Enhanced",TRUE
"2024 H1","Venezuela",2024,1157045,0,0,333349,0,0,FALSE,NA,NA,FALSE
"2024 H1","Vietnam",2024,291144023,152215754,174100783,80963423,40868577,48296505,TRUE,"UK-Vietnam Free Trade Agreement; CPTPP",NA,FALSE
"2024 H1","Yemen",2024,261396,37794,207997,84890,21383,65262,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Zambia",2024,572965,185773,251800,161921,46508,53508,FALSE,NA,"Comprehensive",TRUE
"2024 H1","Zimbabwe",2024,3094888,2185607,2729678,1511810,1143427,1240258,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Afghanistan",2024,923978,378404,768731,451291,210775,425100,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Albania",2024,2574286,1533010,1795884,2491293,1287788,1338119,TRUE,"UK-Albania Partnership, Trade and Cooperation Agreement",NA,FALSE
"2024 H2","Algeria",2024,2623178,537344,940930,6140747,480769,623064,FALSE,NA,"Enhanced",TRUE
"2024 H2","American Samoa",2024,3560,0,0,19,0,0,FALSE,NA,NA,FALSE
"2024 H2","Andorra",2024,8570,0,0,4399,0,0,FALSE,NA,NA,FALSE
"2024 H2","Angola",2024,30543,0,30543,1416,0,1416,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Antigua & Barbuda",2024,183586,149014,166961,89996,39000,64677,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Argentina",2024,448434092,0,0,1245279033,0,0,FALSE,NA,NA,FALSE
"2024 H2","Armenia",2024,137618,0,0,15260,0,0,FALSE,NA,NA,FALSE
"2024 H2","Australia",2024,266448817,212763607,231447494,152032369,117927754,126264584,TRUE,"UK-Australia Free Trade Agreement; CPTPP",NA,FALSE
"2024 H2","Azerbaijan",2024,203989,0,0,52311,0,0,FALSE,NA,NA,FALSE
"2024 H2","Bahamas",2024,386074,346499,346499,9186,8639,8639,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Bahrain",2024,280667,0,0,88510,0,0,FALSE,NA,NA,FALSE
"2024 H2","Bangladesh",2024,30338084,27817680,27910615,11202415,10411433,10474931,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Barbados",2024,4354420,138559,1149967,984543,65571,187416,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Belarus",2024,16253,0,0,9762,0,0,FALSE,NA,NA,FALSE
"2024 H2","Belize",2024,21198410,20878615,21024893,32580745,32365939,32573404,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Benin",2024,3100838,303679,314613,835802,318106,322106,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Bermuda",2024,274386,0,0,30912,0,0,FALSE,NA,NA,FALSE
"2024 H2","Bolivia",2024,16973131,584287,650883,3612467,443746,466190,FALSE,NA,"Enhanced",TRUE
"2024 H2","Bosnia & Herzegovina",2024,680814,0,0,321260,0,0,FALSE,NA,NA,FALSE
"2024 H2","Botswana",2024,603828,603828,603828,168613,168613,168613,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2024 H2","Brazil",2024,793137328,0,0,951664589,0,0,FALSE,NA,NA,FALSE
"2024 H2","Burkina Faso",2024,4876694,0,63597,661847,0,15229,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Burundi",2024,219207,0,0,45145,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Cambodia",2024,10997617,10728492,10914389,14645565,14477068,14635843,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Cameroon",2024,10183865,8017523,10006523,18452411,18130797,18320095,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
"2024 H2","Canada",2024,357838582,84869081,95254278,880781708,26669172,30276873,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
"2024 H2","Cape Verde",2024,49741,0,0,15323,0,0,FALSE,NA,"Enhanced",TRUE
"2024 H2","Cayman Islands",2024,89574,0,0,38000,0,0,FALSE,NA,NA,FALSE
"2024 H2","Central African Republic",2024,965,0,965,134,0,134,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Ceuta",2024,21157,21157,21157,8000,8000,8000,FALSE,NA,NA,FALSE
"2024 H2","Chad",2024,1071659,0,0,726596,0,0,FALSE,NA,"Comprehensive",TRUE
"2024 H2","Chile",2024,191690769,162500353,178001760,107483202,91346252,97059353,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
