"quarter","country_name","Year","Total_imp","Pref_Trade","Eligible_Trade","Total_volume","Pref_Volume","Eligible_Volume","uk_trade_agreement","uk_agreement_name","uk_dcts_tier","uk_dcts"
"2022 Q4","St. Lucia",2022,510767,258117,273773,227142,192759,197791,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q4","St. Vincent & Grenadines",2022,80495,77015,80495,56620,56523,56620,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q4","Sudan",2022,2281873,12227,16414,1210724,15000,16334,FALSE,NA,"Comprehensive",TRUE
"2022 Q4","Suriname",2022,267214,87856,101098,69839,29380,30694,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q4","Switzerland",2022,123790019,109951956,114771501,16448509,13991815,14548473,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
"2022 Q4","Syria",2022,311891,64277,282813,122260,39765,93245,FALSE,NA,"Enhanced",TRUE
"2022 Q4","Taiwan",2022,11360517,0,0,3631154,0,0,FALSE,NA,NA,FALSE
"2022 Q4","Tanzania",2022,3090875,585353,663102,1497932,180618,196406,FALSE,NA,"Comprehensive",TRUE
"2022 Q4","Thailand",2022,258191606,0,0,76584652,0,0,FALSE,NA,NA,FALSE
"2022 Q4","Timor-Leste",2022,50195,0,0,10000,0,0,FALSE,NA,"Comprehensive",TRUE
"2022 Q4","Togo",2022,43066,0,15775,43538,0,11592,FALSE,NA,"Comprehensive",TRUE
"2022 Q4","Trinidad & Tobago",2022,1117728,249126,260841,190960,141046,141058,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2022 Q4","Tunisia",2022,3478726,1389946,2593019,2187774,755834,1224640,TRUE,"UK-Tunisia Association Agreement",NA,FALSE
"2022 Q4","Turkey",2022,199100343,157565626,167034074,181662937,71363286,74846899,TRUE,"UK-Turkey Trade Agreement",NA,FALSE
"2022 Q4","U.S. Virgin Islands",2022,63250,0,0,19287,0,0,FALSE,NA,NA,FALSE
"2022 Q4","Uganda",2022,3498416,2064888,2410428,1789141,1250533,1335734,FALSE,NA,"Comprehensive",TRUE
"2022 Q4","Ukraine",2022,197287496,75028933,86680142,297018051,31229412,40302807,TRUE,"UK-Ukraine Political, Free Trade and Strategic Partnership Agreement; UK-Ukraine Digital Trade Agreement",NA,FALSE
"2022 Q4","United Arab Emirates",2022,4804295,0,0,3883640,0,0,FALSE,NA,NA,FALSE
"2022 Q4","United Kingdom",2022,49715426,0,0,12189727,0,0,FALSE,NA,NA,FALSE
"2022 Q4","United States",2022,467750027,0,0,300260692,0,0,TRUE,"UK-US Economic Prosperity Deal (partial)",NA,FALSE
"2022 Q4","Unknown",2022,9550286,9043273,9383676,4163969,3994863,4120853,FALSE,NA,NA,FALSE
"2022 Q4","Uruguay",2022,13911259,0,0,10979959,0,0,FALSE,NA,NA,FALSE
"2022 Q4","Uzbekistan",2022,260743,48232,150462,54598,20935,32556,FALSE,NA,"Enhanced",TRUE
"2022 Q4","Venezuela",2022,599733,0,0,192058,0,0,FALSE,NA,NA,FALSE
"2022 Q4","Vietnam",2022,145409573,91002111,103424756,30999297,16190715,18850949,TRUE,"UK-Vietnam Free Trade Agreement; CPTPP",NA,FALSE
"2022 Q4","Wallis & Futuna",2022,4616,0,0,13,0,0,FALSE,NA,NA,FALSE
"2022 Q4","Yemen",2022,143474,0,4490,10340,0,1230,FALSE,NA,"Comprehensive",TRUE
"2022 Q4","Zambia",2022,367819,264221,357020,93937,61154,89115,FALSE,NA,"Comprehensive",TRUE
"2022 Q4","Zimbabwe",2022,1948045,1526314,1830867,1145485,895902,1042145,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Afghanistan",2023,347180,276619,289448,124973,117946,117965,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Albania",2023,888452,243718,265401,434890,141026,141965,TRUE,"UK-Albania Partnership, Trade and Cooperation Agreement",NA,FALSE
"2023 Q1","Algeria",2023,484944,322930,465417,387476,290026,351563,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Angola",2023,25325,0,25325,974,0,974,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Anguilla",2023,3832,0,3832,168,0,168,FALSE,NA,NA,FALSE
"2023 Q1","Argentina",2023,231606663,0,0,465748271,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Armenia",2023,183808,0,0,114910,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Australia",2023,88051901,0,0,75534126,0,0,TRUE,"UK-Australia Free Trade Agreement; CPTPP",NA,FALSE
"2023 Q1","Azerbaijan",2023,16558,0,0,3638,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Bahamas",2023,40678,0,40678,1090,0,1090,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Bahrain",2023,178435,0,0,336,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Bangladesh",2023,24134512,23523863,23596122,6507537,6367368,6384180,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Barbados",2023,1182904,186145,367245,422130,101998,193754,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Belize",2023,5115055,5055160,5087800,7632677,7599324,7629793,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Benin",2023,134051,134051,134051,80460,80460,80460,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Bermuda",2023,218037,218037,218037,25872,25872,25872,FALSE,NA,NA,FALSE
"2023 Q1","Bolivia",2023,3164182,18929,67185,698097,10194,21504,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Bosnia & Herzegovina",2023,422837,0,0,362212,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Botswana",2023,21621,0,0,3093,0,0,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Brazil",2023,424693953,0,0,527536807,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Brunei",2023,1120,0,0,50,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Burkina Faso",2023,784320,0,11907,112266,0,3551,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Burundi",2023,830302,0,0,155060,0,0,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Cambodia",2023,3571155,3478894,3546301,5620460,5535195,5608322,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Cameroon",2023,9371286,8997317,9013750,11336259,11146367,11172389,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
"2023 Q1","Canada",2023,169293053,38727041,44133743,306552404,8836683,10182326,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
"2023 Q1","Cape Verde",2023,69648,0,52748,23578,0,1654,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Caribbean Netherlands",2023,9650,0,0,2,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Chad",2023,368267,0,0,322835,0,0,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Chile",2023,106379509,95716034,104536683,41997081,38902187,41347120,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
"2023 Q1","China",2023,479664979,0,0,133891494,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Colombia",2023,79958675,57307329,63120125,47351269,42299368,43315621,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2023 Q1","Comoros",2023,63825,20434,63825,26268,21125,26268,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Congo - Brazzaville",2023,7203,0,0,1204,0,0,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Congo - Kinshasa",2023,292415,0,1822,68178,0,360,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Costa Rica",2023,48271615,43034239,46123434,70258732,66624872,69441216,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2023 Q1","Cuba",2023,3757714,0,0,228785,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Côte d’Ivoire",2023,112394671,30981781,31017562,52990258,15646222,15655755,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
"2023 Q1","Djibouti",2023,178361,0,0,38400,0,0,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Dominica",2023,9909,9909,9909,8051,8051,8051,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Dominican Republic",2023,18347356,14858678,15492336,18802135,17260115,17515453,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Ecuador",2023,56860276,45260573,54921255,22173183,19665736,21700473,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2023 Q1","Egypt",2023,80974842,66178156,75907307,72787733,63482277,66856115,TRUE,"UK-Egypt Association Agreement",NA,FALSE
"2023 Q1","El Salvador",2023,754648,253672,261354,340323,235351,237652,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2023 Q1","Eritrea",2023,12346,0,0,8823,0,0,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Eswatini",2023,756708,686279,748332,593855,569371,590460,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Ethiopia",2023,9893477,4019295,5773891,2676477,985386,1230046,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","European Union",2023,9813085988,8476508161,8660241445,4891528700,3783266724,3844613399,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
"2023 Q1","Falkland Islands",2023,1017422,784857,828651,239447,230984,239434,FALSE,NA,NA,FALSE
"2023 Q1","Faroe Islands",2023,50549599,37542603,49133171,11488842,5948297,10970797,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
"2023 Q1","Fiji",2023,656872,8193,11981,1002378,728,1153,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2023 Q1","French Polynesia",2023,21451,0,0,7045,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Gabon",2023,4653,0,0,166,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Gambia",2023,971882,959806,971882,317340,316675,317340,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Georgia",2023,458849,329500,362236,210279,110321,114327,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
"2023 Q1","Ghana",2023,32733313,20544467,21126717,23322063,18646016,18793658,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
"2023 Q1","Greenland",2023,20264940,0,0,2630012,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Grenada",2023,97371,35466,35466,22261,13185,13185,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Guatemala",2023,23031439,14563047,14960518,14709151,10735084,11202504,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2023 Q1","Guinea-Bissau",2023,3669,0,3669,224,0,224,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Guyana",2023,2900357,2499675,2619823,1878605,1743476,1781364,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Honduras",2023,31972770,18598316,19475727,20166336,7544632,8076518,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2023 Q1","Hong Kong SAR China",2023,8471091,0,0,2841958,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Iceland",2023,93106105,67693748,73551467,19122129,9898531,10588078,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2023 Q1","India",2023,193590714,66299514,72529978,183915566,26024417,28338214,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
"2023 Q1","Indonesia",2023,92387941,15365876,20192483,174508932,5743134,6834525,FALSE,NA,"Standard",TRUE
"2023 Q1","Iran",2023,3579461,0,0,1513947,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Iraq",2023,2562300,0,0,7146009,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Israel",2023,58304034,47918959,51921907,23924418,21153023,22091369,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
"2023 Q1","Jamaica",2023,16040730,7837802,12984190,5546732,3727017,5037876,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Japan",2023,21767079,10597794,14405970,3940168,2704942,3490120,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
"2023 Q1","Jordan",2023,3754941,2702754,3738369,1001396,693335,918548,TRUE,"UK-Jordan Association Agreement",NA,FALSE
"2023 Q1","Kazakhstan",2023,6123313,0,0,7965436,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Kenya",2023,104588755,65402287,71943578,31549495,15367718,16128807,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
"2023 Q1","Kosovo",2023,531216,236665,423022,224475,176750,212983,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
"2023 Q1","Kuwait",2023,64898,0,0,35520,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Kyrgyzstan",2023,20884,0,0,27810,0,0,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Laos",2023,37310,26640,28911,34516,24000,25300,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Lebanon",2023,4145440,2526013,2545594,1350333,802182,826703,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
"2023 Q1","Lesotho",2023,41911,28437,41911,68000,66000,68000,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2023 Q1","Libya",2023,6043,0,0,11230,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Liechtenstein",2023,2183768,0,181148,847775,0,69890,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
"2023 Q1","Macao SAR China",2023,45600,0,0,1315,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Madagascar",2023,7969106,5772863,7014911,608745,168603,186361,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
"2023 Q1","Malawi",2023,2520222,8270,8270,1549823,18952,18952,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Malaysia",2023,82264109,0,0,69367017,0,0,TRUE,"CPTPP",NA,FALSE
"2023 Q1","Maldives",2023,2968039,0,0,742327,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Mali",2023,92233,21432,68821,76200,18800,57400,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Marshall Islands",2023,18354,0,0,652,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Mauritania",2023,814416,232282,814416,897149,368026,897149,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Mauritius",2023,20958290,19106527,19157616,9840435,9771603,9779964,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Mexico",2023,58640684,26405475,29694607,13580696,8040152,9172114,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
"2023 Q1","Micronesia (Federated States of)",2023,3782,3782,3782,75,75,75,FALSE,NA,NA,FALSE
"2023 Q1","Moldova",2023,1254678,947279,1142556,942790,741172,864975,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
"2023 Q1","Mongolia",2023,19395,0,12206,13346,0,1330,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Montenegro",2023,22549,0,0,3000,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Morocco",2023,216506235,189678978,206020316,122188067,105247677,113494653,TRUE,"UK-Morocco Association Agreement",NA,FALSE
"2023 Q1","Mozambique",2023,5944940,21384,21384,24513226,25200,25200,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2023 Q1","Myanmar (Burma)",2023,18138123,13915649,17082796,25208483,19801791,24132184,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Nepal",2023,334343,281460,285414,169639,137021,140230,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","New Caledonia",2023,77406,0,0,19087,0,0,FALSE,NA,NA,FALSE
"2023 Q1","New Zealand",2023,118616014,0,0,25740567,0,0,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
"2023 Q1","Nicaragua",2023,12544795,5893416,5908182,8887284,5142126,5142247,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2023 Q1","Niger",2023,56719,2929,56719,22341,194,22341,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Nigeria",2023,3486584,1630992,1821677,5351054,3219493,3332390,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Norfolk Island",2023,6227,0,0,14,0,0,FALSE,NA,NA,FALSE
"2023 Q1","North Macedonia",2023,2044615,1395277,1682383,740887,580979,674595,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2023 Q1","Norway",2023,203641685,56493938,57352997,38767949,12299863,12639049,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2023 Q1","Oman",2023,392434,0,0,220964,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Pakistan",2023,45300642,17451338,17943649,40438749,13506971,13954534,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Palestine",2023,3499323,3419322,3492246,664144,639897,662519,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
"2023 Q1","Panama",2023,6952971,4030677,4215803,7551611,6926323,7062375,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2023 Q1","Papua New Guinea",2023,27937536,27364345,27397981,26294649,26172191,26173789,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2023 Q1","Paraguay",2023,7281634,0,0,13111919,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Peru",2023,82989322,46192444,53194122,35056270,16422027,19016604,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
"2023 Q1","Philippines",2023,25523815,16718826,19091970,11119738,8094600,9227359,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Qatar",2023,42392,0,0,1880,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Russia",2023,17889012,0,0,26254529,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Rwanda",2023,7771041,1658056,1805448,2058495,433302,461160,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Samoa",2023,26377,25005,26377,24100,24000,24100,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2023 Q1","San Marino",2023,73755,20205,73755,4101,679,4101,FALSE,NA,NA,FALSE
"2023 Q1","Saudi Arabia",2023,4167132,0,0,2863092,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Senegal",2023,22080032,20670947,22073450,20052026,19433208,20050701,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Serbia",2023,14792586,10610158,12523922,6400555,4264633,4720198,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2023 Q1","Seychelles",2023,6865098,6677652,6752567,1325469,1285428,1305300,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Sierra Leone",2023,167588,69372,69372,164123,101852,101852,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Singapore",2023,10639687,7762764,8711351,3793094,3367792,3479434,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
"2023 Q1","Sint Maarten",2023,51616,0,0,10080,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Somalia",2023,144951,0,1321,46106,0,468,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","South Africa",2023,179909376,130924326,142817018,94983619,67400740,76154713,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","South Korea",2023,24219231,16657287,21623328,6409637,4530823,5987604,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
"2023 Q1","South Sudan",2023,60666,0,0,12420,0,0,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Sri Lanka",2023,17170150,10117851,10405826,9333107,5158326,5214556,FALSE,NA,"Enhanced",TRUE
"2023 Q1","St. Helena",2023,427886,42225,427886,101744,1696,101744,FALSE,NA,NA,FALSE
"2023 Q1","St. Kitts & Nevis",2023,10398,0,10323,2276,0,1151,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","St. Lucia",2023,180194,144107,144107,62283,58464,58464,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","St. Vincent & Grenadines",2023,64530,64530,64530,45540,45540,45540,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Sudan",2023,2379438,83160,152309,1398367,19300,43300,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Suriname",2023,249330,249330,249330,30778,30778,30778,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Switzerland",2023,119912063,92934123,110460272,25989959,23289725,24295596,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
"2023 Q1","Syria",2023,312286,162421,168726,278973,204117,210497,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Taiwan",2023,7488386,0,0,2985021,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Tanzania",2023,3232496,1329977,1692384,1640027,738572,801257,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Thailand",2023,277263096,0,0,93545057,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Timor-Leste",2023,100907,0,0,17085,0,0,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Togo",2023,39746,0,905,32505,0,580,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Tonga",2023,1602,0,0,500,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Trinidad & Tobago",2023,1137199,355689,515329,280322,212117,224667,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q1","Tunisia",2023,5683183,3079508,3695167,3742723,2750681,3087493,TRUE,"UK-Tunisia Association Agreement",NA,FALSE
"2023 Q1","Turkey",2023,182389733,151695443,161210117,113232295,67997316,71948779,TRUE,"UK-Turkey Trade Agreement",NA,FALSE
"2023 Q1","U.S. Virgin Islands",2023,63955,0,0,14514,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Uganda",2023,4093995,2017816,2597971,1815569,1277346,1364398,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Ukraine",2023,81167231,25186663,38618640,166477299,18560575,30432989,TRUE,"UK-Ukraine Political, Free Trade and Strategic Partnership Agreement; UK-Ukraine Digital Trade Agreement",NA,FALSE
"2023 Q1","United Arab Emirates",2023,7798173,0,0,6464700,0,0,FALSE,NA,NA,FALSE
"2023 Q1","United Kingdom",2023,37782421,0,0,12839762,0,0,FALSE,NA,NA,FALSE
"2023 Q1","United States",2023,405756350,0,0,344099987,0,0,TRUE,"UK-US Economic Prosperity Deal (partial)",NA,FALSE
"2023 Q1","Unknown",2023,13918233,13600187,13774061,6759328,6629555,6734088,FALSE,NA,NA,FALSE
"2023 Q1","Uruguay",2023,64970547,0,0,119418342,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Uzbekistan",2023,320192,109014,144351,105391,47602,53227,FALSE,NA,"Enhanced",TRUE
"2023 Q1","Venezuela",2023,665635,0,0,80209,0,0,FALSE,NA,NA,FALSE
"2023 Q1","Vietnam",2023,116082850,64455679,72872458,32810405,15306629,17493548,TRUE,"UK-Vietnam Free Trade Agreement; CPTPP",NA,FALSE
"2023 Q1","Yemen",2023,121502,56265,56265,55363,33288,33288,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Zambia",2023,182335,17275,146738,33395,2425,26912,FALSE,NA,"Comprehensive",TRUE
"2023 Q1","Zimbabwe",2023,426142,46712,369859,160948,63287,116372,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2023 Q2","Afghanistan",2023,518308,439534,454415,203632,180640,193840,FALSE,NA,"Comprehensive",TRUE
"2023 Q2","Albania",2023,1118070,471423,529689,879114,312599,320882,TRUE,"UK-Albania Partnership, Trade and Cooperation Agreement",NA,FALSE
"2023 Q2","Algeria",2023,215292,31335,193489,125416,59797,109223,FALSE,NA,"Enhanced",TRUE
"2023 Q2","Andorra",2023,13329,0,0,2856,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Angola",2023,13943,0,13943,491,0,491,FALSE,NA,"Comprehensive",TRUE
"2023 Q2","Antigua & Barbuda",2023,73767,0,73767,14013,0,14013,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q2","Argentina",2023,190594001,0,0,360515767,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Armenia",2023,61557,0,0,23013,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Australia",2023,110524474,13708729,22532315,113821333,12620009,18733339,TRUE,"UK-Australia Free Trade Agreement; CPTPP",NA,FALSE
"2023 Q2","Azerbaijan",2023,45800,0,0,7178,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Bahamas",2023,2346,0,0,97,0,0,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q2","Bahrain",2023,419986,0,0,64023,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Bangladesh",2023,23284614,20118033,20179395,6741341,5773690,5778523,FALSE,NA,"Comprehensive",TRUE
"2023 Q2","Barbados",2023,1639438,849727,936838,365232,249904,263500,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q2","Belize",2023,8648812,8515275,8640723,12993009,12919129,12992857,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2023 Q2","Benin",2023,267818,69377,69377,87364,45355,45355,FALSE,NA,"Comprehensive",TRUE
"2023 Q2","Bermuda",2023,6991,0,0,2880,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Bolivia",2023,3205446,0,15381,648225,0,4562,FALSE,NA,"Enhanced",TRUE
"2023 Q2","Bosnia & Herzegovina",2023,335872,0,0,305716,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Brazil",2023,413299144,0,0,539683562,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Brunei",2023,6021,0,0,672,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Burkina Faso",2023,982100,0,27476,245295,0,4120,FALSE,NA,"Comprehensive",TRUE
"2023 Q2","Burundi",2023,11595,0,0,1200,0,0,FALSE,NA,"Comprehensive",TRUE
"2023 Q2","Cambodia",2023,4226278,4165514,4223382,7314556,7263654,7313968,FALSE,NA,"Comprehensive",TRUE
"2023 Q2","Cameroon",2023,5702812,5649778,5667388,10567605,10523157,10530106,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
"2023 Q2","Canada",2023,190018951,39204629,45608506,403139977,8079127,9322787,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
"2023 Q2","Chad",2023,4838,0,0,1000,0,0,FALSE,NA,"Comprehensive",TRUE
"2023 Q2","Chile",2023,112479867,96614514,101982362,68618686,59905449,62037092,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
"2023 Q2","China",2023,618648058,0,0,180810249,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Christmas Island",2023,2112,0,0,36,0,0,FALSE,NA,NA,FALSE
"2023 Q2","Colombia",2023,89781990,71382929,75301030,84337424,79961170,80845589,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2023 Q2","Comoros",2023,26902,0,26902,2825,0,2825,FALSE,NA,"Comprehensive",TRUE
"2023 Q2","Congo - Brazzaville",2023,80381,0,0,19618,0,0,FALSE,NA,"Enhanced",TRUE
"2023 Q2","Congo - Kinshasa",2023,205721,0,1866,41015,0,2080,FALSE,NA,"Comprehensive",TRUE
