"Month","country_name","Year","Total_imp","Pref_Trade","Eligible_Trade","Total_volume","Pref_Volume","Eligible_Volume","uk_trade_agreement","uk_agreement_name","uk_dcts_tier","uk_dcts"
6,"Lesotho",2022,43693,31952,43693,67555,66000,67555,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Lesotho",2023,24130,24130,24130,66000,66000,66000,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Lesotho",2024,16674,16674,16674,44000,44000,44000,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Lesotho",2025,9867,0,0,1205,0,0,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Liechtenstein",2022,577607,0,0,254820,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
6,"Liechtenstein",2023,757882,0,0,332472,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
6,"Liechtenstein",2024,605792,0,15096,277889,0,10009,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
6,"Liechtenstein",2025,489837,0,0,184272,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
6,"Macao SAR China",2022,21939,0,0,22863,0,0,FALSE,NA,NA,FALSE
6,"Macao SAR China",2023,7018,0,0,2356,0,0,FALSE,NA,NA,FALSE
6,"Madagascar",2022,1747250,1209266,1389340,317943,78877,83451,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Madagascar",2023,817664,517789,610607,147743,42055,49557,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Madagascar",2024,951326,676367,822403,90303,71476,74858,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Madagascar",2025,632501,49582,116029,118592,1087,17408,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Malawi",2022,2432072,0,5760,1482016,0,1190,FALSE,NA,"Comprehensive",TRUE
6,"Malawi",2023,1425837,0,0,917320,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Malawi",2024,1183769,0,67348,650888,0,9600,FALSE,NA,"Comprehensive",TRUE
6,"Malawi",2025,2233413,0,0,1406117,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Malaysia",2022,14414485,0,0,8381655,0,0,TRUE,"CPTPP",NA,FALSE
6,"Malaysia",2023,7558703,0,0,5726731,0,0,TRUE,"CPTPP",NA,FALSE
6,"Malaysia",2024,17174060,0,0,14889276,0,0,TRUE,"CPTPP",NA,FALSE
6,"Malaysia",2025,16243351,11084901,14998143,10681275,7741220,10462881,TRUE,"CPTPP",NA,FALSE
6,"Maldives",2022,895987,0,0,346866,0,0,FALSE,NA,NA,FALSE
6,"Maldives",2023,1668170,0,0,400175,0,0,FALSE,NA,NA,FALSE
6,"Maldives",2024,1177753,0,0,266949,0,0,FALSE,NA,NA,FALSE
6,"Maldives",2025,2033984,0,0,448099,0,0,FALSE,NA,NA,FALSE
6,"Mali",2022,542131,17683,17683,605601,18585,18585,FALSE,NA,"Comprehensive",TRUE
6,"Mali",2023,157110,0,0,111220,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Mali",2024,247718,0,6006,196308,0,5000,FALSE,NA,"Comprehensive",TRUE
6,"Mali",2025,614210,0,0,1086322,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Marshall Islands",2022,16756,0,0,641,0,0,FALSE,NA,NA,FALSE
6,"Marshall Islands",2023,6617,0,0,331,0,0,FALSE,NA,NA,FALSE
6,"Marshall Islands",2024,4908,0,0,233,0,0,FALSE,NA,NA,FALSE
6,"Marshall Islands",2025,3766,0,0,158,0,0,FALSE,NA,NA,FALSE
6,"Mauritania",2022,3641,0,3641,2466,0,2466,FALSE,NA,"Comprehensive",TRUE
6,"Mauritania",2023,35758,0,35758,2290,0,2290,FALSE,NA,"Comprehensive",TRUE
6,"Mauritania",2024,66022,0,66022,23702,0,23702,FALSE,NA,"Comprehensive",TRUE
6,"Mauritania",2025,79746,7096,51003,11315,835,2515,FALSE,NA,"Comprehensive",TRUE
6,"Mauritius",2022,8096513,7176349,7176349,3245574,3238021,3238021,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
6,"Mauritius",2023,7488052,6118579,6139475,2636006,2603940,2604780,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
6,"Mauritius",2024,7209267,5145598,5146715,2626411,2586166,2586422,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
6,"Mauritius",2025,5538517,5130375,5130375,2350561,2346858,2346858,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
6,"Mexico",2022,13839854,4337042,5110263,3921591,1770191,2026900,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
6,"Mexico",2023,17635604,4393699,5526653,4143952,2086280,2465744,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
6,"Mexico",2024,16617258,5794283,6698227,4483219,2046169,2238097,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
6,"Mexico",2025,30215926,5121409,5881994,27979713,1810248,1957071,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
6,"Micronesia (Federated States of)",2024,5843,5843,5843,124,124,124,FALSE,NA,NA,FALSE
6,"Moldova",2022,638633,540429,638633,464805,340367,464805,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"Moldova",2023,517575,428624,447852,404401,318793,333817,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"Moldova",2024,989884,933985,976467,489941,469074,477757,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"Moldova",2025,2226322,2141056,2157201,5633259,5561173,5564458,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"Mongolia",2024,3675,0,0,44,0,0,FALSE,NA,"Enhanced",TRUE
6,"Montenegro",2022,19386,0,0,8158,0,0,FALSE,NA,NA,FALSE
6,"Montenegro",2024,34631,0,0,3536,0,0,FALSE,NA,NA,FALSE
6,"Montenegro",2025,17791,0,0,1250,0,0,FALSE,NA,NA,FALSE
6,"Morocco",2022,29266292,25768602,28240903,22194612,20275944,21881620,TRUE,"UK-Morocco Association Agreement",NA,FALSE
6,"Morocco",2023,35491946,30903987,33678624,25418522,21640157,23993713,TRUE,"UK-Morocco Association Agreement",NA,FALSE
6,"Morocco",2024,33621358,26838544,30035673,24211032,15956027,17811628,TRUE,"UK-Morocco Association Agreement",NA,FALSE
6,"Morocco",2025,37395860,32108361,35306915,23283532,20998948,22585764,TRUE,"UK-Morocco Association Agreement",NA,FALSE
6,"Mozambique",2022,1117699,162695,165454,601394,110816,111996,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Mozambique",2023,724963,567536,595883,380854,325728,326170,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Mozambique",2024,5064095,22004,26757,20343645,25200,25258,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Mozambique",2025,125528,2506,2506,101724,311,311,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
6,"Myanmar (Burma)",2022,2882436,2092796,2163945,2355427,1654274,1729241,FALSE,NA,"Comprehensive",TRUE
6,"Myanmar (Burma)",2023,4051397,2848518,3450787,4944731,3894844,4388962,FALSE,NA,"Comprehensive",TRUE
6,"Myanmar (Burma)",2024,3897050,2482530,2531363,2933871,1831376,1877871,FALSE,NA,"Comprehensive",TRUE
6,"Myanmar (Burma)",2025,2177676,1653997,1698708,2722828,2181316,2211699,FALSE,NA,"Comprehensive",TRUE
6,"Nepal",2022,121402,108642,110789,68187,58748,60757,FALSE,NA,"Comprehensive",TRUE
6,"Nepal",2023,169629,133499,133499,127028,116805,116805,FALSE,NA,"Comprehensive",TRUE
6,"Nepal",2024,182597,156413,156413,92464,79015,79015,FALSE,NA,"Comprehensive",TRUE
6,"Nepal",2025,135412,102575,102575,79991,54158,54158,FALSE,NA,"Comprehensive",TRUE
6,"New Caledonia",2022,10755,0,0,662,0,0,FALSE,NA,NA,FALSE
6,"New Caledonia",2024,7257,0,0,384,0,0,FALSE,NA,NA,FALSE
6,"New Zealand",2022,65352788,0,0,16880460,0,0,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
6,"New Zealand",2023,54932467,24555899,34336403,19279674,10012202,12738973,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
6,"New Zealand",2024,70578527,36137801,41271968,24353632,12869026,13576836,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
6,"New Zealand",2025,68455168,34461659,36447447,22919093,12579853,12984166,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
6,"Nicaragua",2022,6118595,2581941,2715970,4656767,2759152,2802371,TRUE,"UK-Central America Association Agreement",NA,FALSE
6,"Nicaragua",2023,5119850,2171449,2178740,4750681,3032971,3032987,TRUE,"UK-Central America Association Agreement",NA,FALSE
6,"Nicaragua",2024,7414727,1665451,1779075,5725399,2427139,2440715,TRUE,"UK-Central America Association Agreement",NA,FALSE
6,"Nicaragua",2025,5898523,1098638,1211741,3289197,1619141,1635326,TRUE,"UK-Central America Association Agreement",NA,FALSE
6,"Niger",2022,14334,0,14334,4600,0,4600,FALSE,NA,"Comprehensive",TRUE
6,"Niger",2023,19205,0,19205,11759,0,11759,FALSE,NA,"Comprehensive",TRUE
6,"Niger",2024,14705,0,14705,7214,0,7214,FALSE,NA,"Comprehensive",TRUE
6,"Niger",2025,42813,4336,41522,27320,3120,27180,FALSE,NA,"Comprehensive",TRUE
6,"Nigeria",2022,1516534,368095,404053,1843532,959279,1005536,FALSE,NA,"Enhanced",TRUE
6,"Nigeria",2023,2266258,426172,541221,2558184,900772,938003,FALSE,NA,"Enhanced",TRUE
6,"Nigeria",2024,2999302,884300,936437,4041285,1498812,1540652,FALSE,NA,"Enhanced",TRUE
6,"Nigeria",2025,3059151,1538261,1551221,3931143,2217730,2263363,FALSE,NA,"Enhanced",TRUE
6,"North Macedonia",2022,552806,477887,493024,193956,167843,169233,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"North Macedonia",2023,585460,552154,563049,273042,268506,269219,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"North Macedonia",2024,1154756,1119015,1133388,391340,385061,388529,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"North Macedonia",2025,884984,835125,865232,304363,299656,301420,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"Norway",2022,64737201,23753781,24009042,12858267,4444740,4503301,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
6,"Norway",2023,62952552,24386485,24902572,13918938,6000150,6106312,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
6,"Norway",2024,65112400,16525192,16967095,12767488,3617364,3726240,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
6,"Norway",2025,71677454,25434161,25848822,15918480,4382191,4455033,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
6,"Oman",2022,59542,0,0,17014,0,0,FALSE,NA,NA,FALSE
6,"Oman",2023,121426,0,0,59908,0,0,FALSE,NA,NA,FALSE
6,"Oman",2024,118986,0,0,67450,0,0,FALSE,NA,NA,FALSE
6,"Oman",2025,103644,0,0,113409,0,0,FALSE,NA,NA,FALSE
6,"Pakistan",2022,20712820,5553611,5712054,21892387,5684700,5796241,FALSE,NA,"Enhanced",TRUE
6,"Pakistan",2023,25202843,5942182,6145017,16746150,4800141,4966211,FALSE,NA,"Enhanced",TRUE
6,"Pakistan",2024,28254293,6331920,6519606,26417676,6228898,6390178,FALSE,NA,"Enhanced",TRUE
6,"Pakistan",2025,12651483,1802581,1969673,8228811,1453743,1540699,FALSE,NA,"Enhanced",TRUE
6,"Palestine",2022,164815,162755,162755,31663,31015,31015,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
6,"Palestine",2023,95648,95648,95648,22299,22299,22299,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
6,"Palestine",2024,25087,25087,25087,736,736,736,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
6,"Palestine",2025,39328,39328,39328,2880,2880,2880,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
6,"Panama",2022,2318286,1668741,1721214,3181669,3037309,3107632,TRUE,"UK-Central America Association Agreement",NA,FALSE
6,"Panama",2023,2634844,1905939,1968762,3412450,3298043,3304321,TRUE,"UK-Central America Association Agreement",NA,FALSE
6,"Panama",2024,2177370,1540279,1726624,2970647,2858809,2897886,TRUE,"UK-Central America Association Agreement",NA,FALSE
6,"Panama",2025,371599,238379,295454,465551,423179,461981,TRUE,"UK-Central America Association Agreement",NA,FALSE
6,"Papua New Guinea",2022,21864274,21769901,21777064,15442692,15242669,15242692,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
6,"Papua New Guinea",2023,15712375,14313735,14906489,17107914,15641800,16391815,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
6,"Papua New Guinea",2024,13437325,12864455,12911863,15451657,14839121,14852457,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
6,"Papua New Guinea",2025,2164164,328806,1911941,1704518,97012,1594948,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
6,"Paraguay",2022,23654220,0,0,47903507,0,0,FALSE,NA,NA,FALSE
6,"Paraguay",2023,10007798,0,0,22158903,0,0,FALSE,NA,NA,FALSE
6,"Paraguay",2024,440307,0,0,253961,0,0,FALSE,NA,NA,FALSE
6,"Paraguay",2025,6555255,0,0,16570612,0,0,FALSE,NA,NA,FALSE
6,"Peru",2022,23377398,19333787,21845202,12470056,10627236,12029935,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
6,"Peru",2023,34816272,28500064,32347837,19341667,16588327,18256999,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
6,"Peru",2024,28627589,23322087,26096851,12706645,11170686,12145418,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
6,"Peru",2025,40463093,36573330,38587990,19731842,18585464,19306666,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
6,"Philippines",2022,11107154,7310597,8027825,4157889,3199479,3408416,FALSE,NA,"Enhanced",TRUE
6,"Philippines",2023,6050288,3940601,4210831,3500431,2492839,2600034,FALSE,NA,"Enhanced",TRUE
6,"Philippines",2024,8134732,6272732,7036047,4402601,3171066,3852766,FALSE,NA,"Enhanced",TRUE
6,"Philippines",2025,7102720,5798444,6015836,4241487,3700808,3838169,FALSE,NA,"Enhanced",TRUE
6,"Pitcairn Islands",2023,4140,0,0,620,0,0,FALSE,NA,NA,FALSE
6,"Qatar",2022,6360,0,0,191,0,0,FALSE,NA,NA,FALSE
6,"Qatar",2023,76630,0,0,99802,0,0,FALSE,NA,NA,FALSE
6,"Qatar",2024,25320,0,0,1880,0,0,FALSE,NA,NA,FALSE
6,"Qatar",2025,318043,0,0,333127,0,0,FALSE,NA,NA,FALSE
6,"Russia",2022,16745186,0,0,11063516,0,0,FALSE,NA,NA,FALSE
6,"Russia",2023,4686668,0,0,883844,0,0,FALSE,NA,NA,FALSE
6,"Russia",2024,3726153,0,0,937913,0,0,FALSE,NA,NA,FALSE
6,"Russia",2025,3767605,0,0,554961,0,0,FALSE,NA,NA,FALSE
6,"Rwanda",2022,2078100,345426,350768,680606,125287,126429,FALSE,NA,"Comprehensive",TRUE
6,"Rwanda",2023,1410159,261640,261640,565231,92533,92533,FALSE,NA,"Comprehensive",TRUE
6,"Rwanda",2024,1790968,628789,631140,587595,215972,216766,FALSE,NA,"Comprehensive",TRUE
6,"Rwanda",2025,2509317,836079,836079,900807,283964,283964,FALSE,NA,"Comprehensive",TRUE
6,"Samoa",2023,893,893,893,50,50,50,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
6,"San Marino",2022,45512,0,45512,3074,0,3074,FALSE,NA,NA,FALSE
6,"San Marino",2024,66410,65061,65061,3104,2990,2990,FALSE,NA,NA,FALSE
6,"San Marino",2025,37897,27450,37897,2260,2218,2260,FALSE,NA,NA,FALSE
6,"Saudi Arabia",2022,43022,0,0,11519,0,0,FALSE,NA,NA,FALSE
6,"Saudi Arabia",2023,188960,0,0,149576,0,0,FALSE,NA,NA,FALSE
6,"Saudi Arabia",2024,148274,0,0,218596,0,0,FALSE,NA,NA,FALSE
6,"Saudi Arabia",2025,773447,0,0,854729,0,0,FALSE,NA,NA,FALSE
6,"Senegal",2022,1464340,1347861,1369991,1179083,1059302,1063702,FALSE,NA,"Comprehensive",TRUE
6,"Senegal",2023,1794294,1475649,1475649,1511212,1185404,1185404,FALSE,NA,"Comprehensive",TRUE
6,"Senegal",2024,2783557,2260390,2346088,2307974,1787499,1861318,FALSE,NA,"Comprehensive",TRUE
6,"Senegal",2025,4196759,3681777,3746190,4139087,3687326,3692235,FALSE,NA,"Comprehensive",TRUE
6,"Serbia",2022,4946726,3951515,4401619,2084410,1350488,1514371,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"Serbia",2023,4995271,3540818,4532673,1964876,1428596,1610039,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"Serbia",2024,7395334,5740472,6650601,3525924,2422034,2645325,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"Serbia",2025,8198571,6661546,7524101,3221253,2610649,2826373,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
6,"Seychelles",2022,5595247,5301751,5346623,1432161,1387429,1397867,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
6,"Seychelles",2023,5659358,5525318,5525318,1039115,1023314,1023314,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
6,"Seychelles",2024,3720551,3719573,3720551,1102476,1102396,1102476,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
6,"Seychelles",2025,7993800,7956706,7984259,1638807,1633305,1637043,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
6,"Sierra Leone",2022,83434,20557,23826,91418,61240,62640,FALSE,NA,"Comprehensive",TRUE
6,"Sierra Leone",2023,39645,0,0,49418,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Sierra Leone",2024,98226,40636,41518,105230,85139,85246,FALSE,NA,"Comprehensive",TRUE
6,"Sierra Leone",2025,37835,0,28668,19062,0,11320,FALSE,NA,"Comprehensive",TRUE
6,"Singapore",2022,5053097,4373401,4596617,1720605,1572447,1624290,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
6,"Singapore",2023,3117621,2134421,2443836,967600,848528,896248,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
6,"Singapore",2024,4429786,2846996,3781497,1779785,1176788,1599032,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
6,"Singapore",2025,2420488,2136034,2192899,893669,866945,882660,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
6,"Sint Maarten",2023,151565,0,0,30240,0,0,FALSE,NA,NA,FALSE
6,"Sint Maarten",2024,74746,0,0,29760,0,0,FALSE,NA,NA,FALSE
6,"Solomon Islands",2022,1125955,716288,1097203,753985,490680,744202,TRUE,"UK-Pacific Economic Partnership Agreement","Comprehensive",TRUE
6,"Solomon Islands",2024,3433,0,0,806,0,0,TRUE,"UK-Pacific Economic Partnership Agreement","Comprehensive",TRUE
6,"Solomon Islands",2025,9491,0,8513,519,0,433,TRUE,"UK-Pacific Economic Partnership Agreement","Comprehensive",TRUE
6,"Somalia",2022,35727,0,0,22040,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Somalia",2023,1042,0,1042,189,0,189,FALSE,NA,"Comprehensive",TRUE
6,"Somalia",2024,45758,0,0,25594,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Somalia",2025,101798,0,0,36577,0,0,FALSE,NA,"Comprehensive",TRUE
6,"South Africa",2022,74286719,42473629,48199172,65598134,33662902,39513814,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
6,"South Africa",2023,60937556,38207850,42440840,56349991,34538779,38759766,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
6,"South Africa",2024,91802277,56051933,60839676,82274003,48519615,52658793,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
6,"South Africa",2025,87925628,55313041,58491997,78675102,48061921,49719696,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
6,"South Korea",2022,9770421,5600494,7531493,2080289,1223583,1763961,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
6,"South Korea",2023,8449304,6105622,7701352,2227137,1396126,1931290,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
6,"South Korea",2024,11954007,9369664,11322668,3256326,2499030,3092326,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
6,"South Korea",2025,9376338,7201323,8457679,2146686,1584040,1983962,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
6,"South Sudan",2022,30559,0,16443,1685,0,1142,FALSE,NA,"Comprehensive",TRUE
6,"South Sudan",2025,6747,0,0,2025,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Sri Lanka",2022,6014814,3556484,3732685,2358605,1273520,1301960,FALSE,NA,"Enhanced",TRUE
6,"Sri Lanka",2023,4667686,3067039,3252976,2074332,1602069,1621769,FALSE,NA,"Enhanced",TRUE
6,"Sri Lanka",2024,6985962,4714760,4888563,3140050,2342345,2408958,FALSE,NA,"Enhanced",TRUE
6,"Sri Lanka",2025,6411051,4352891,4565226,2548073,1777608,1833955,FALSE,NA,"Enhanced",TRUE
6,"St. Barthélemy",2024,323140,0,0,79830,0,0,FALSE,NA,NA,FALSE
6,"St. Helena",2023,87759,37003,37003,2505,1539,1539,FALSE,NA,NA,FALSE
6,"St. Helena",2024,52818,1470,1470,1237,55,55,FALSE,NA,NA,FALSE
6,"St. Helena",2025,6386,6386,6386,136,136,136,FALSE,NA,NA,FALSE
6,"St. Kitts & Nevis",2024,25072,0,0,1155,0,0,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"St. Lucia",2022,201638,131426,131426,187231,168666,168666,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"St. Lucia",2023,76562,57358,57358,31304,29301,29301,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"St. Lucia",2024,81737,37463,37463,38122,21928,21928,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"St. Lucia",2025,191245,42241,42241,37309,19504,19504,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"St. Vincent & Grenadines",2022,13846,13846,13846,12070,12070,12070,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"St. Vincent & Grenadines",2023,6801,6801,6801,4210,4210,4210,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"St. Vincent & Grenadines",2024,53614,53614,53614,22914,22914,22914,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"St. Vincent & Grenadines",2025,14230,14230,14230,10901,10901,10901,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"Sudan",2022,2103375,0,0,1134106,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Sudan",2023,566094,0,0,211525,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Sudan",2024,671153,0,0,396225,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Sudan",2025,733019,0,34438,198881,0,11105,FALSE,NA,"Comprehensive",TRUE
6,"Suriname",2022,214668,92548,93983,166582,126440,126567,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"Suriname",2023,93207,70463,70463,15623,8783,8783,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"Suriname",2024,13849,0,0,900,0,0,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"Suriname",2025,305680,287911,301461,927375,925000,927355,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
6,"Switzerland",2022,31290793,27080912,28125834,9525518,8738603,8852750,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
6,"Switzerland",2023,45606490,28675890,41770071,11878837,10578608,11176197,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
6,"Switzerland",2024,44397904,39179710,41818007,8601424,7614013,7820200,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
6,"Switzerland",2025,49468143,45100247,47189650,10323224,9416023,9604619,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
6,"Syria",2022,28831,22499,28831,38015,32975,38015,FALSE,NA,"Enhanced",TRUE
6,"Syria",2023,19828,15696,17460,18998,17798,18698,FALSE,NA,"Enhanced",TRUE
6,"Syria",2024,189150,143137,161827,87792,78817,81373,FALSE,NA,"Enhanced",TRUE
6,"Syria",2025,159134,126098,126098,91069,83708,83708,FALSE,NA,"Enhanced",TRUE
6,"São Tomé & Príncipe",2023,2143,0,0,194,0,0,FALSE,NA,NA,FALSE
6,"São Tomé & Príncipe",2025,959,0,0,669,0,0,FALSE,NA,NA,FALSE
6,"Taiwan",2022,4013620,0,0,1284807,0,0,FALSE,NA,NA,FALSE
6,"Taiwan",2023,3464176,0,0,1412420,0,0,FALSE,NA,NA,FALSE
6,"Taiwan",2024,4065201,0,0,1352129,0,0,FALSE,NA,NA,FALSE
6,"Taiwan",2025,2972958,0,0,1019607,0,0,FALSE,NA,NA,FALSE
6,"Tajikistan",2023,12955,12955,12955,448,448,448,FALSE,NA,"Enhanced",TRUE
6,"Tanzania",2022,1490832,536885,689660,764642,226621,269239,FALSE,NA,"Comprehensive",TRUE
6,"Tanzania",2023,1673266,528149,566163,855501,301511,318725,FALSE,NA,"Comprehensive",TRUE
6,"Tanzania",2024,1249126,253188,433648,751310,88848,95741,FALSE,NA,"Comprehensive",TRUE
6,"Tanzania",2025,1754536,657537,665151,897008,174360,174443,FALSE,NA,"Comprehensive",TRUE
6,"Thailand",2022,85889379,0,0,29827177,0,0,FALSE,NA,NA,FALSE
6,"Thailand",2023,77521660,0,0,29759548,0,0,FALSE,NA,NA,FALSE
6,"Thailand",2024,80544893,0,0,28760127,0,0,FALSE,NA,NA,FALSE
6,"Thailand",2025,88338921,0,0,31851217,0,0,FALSE,NA,NA,FALSE
6,"Timor-Leste",2022,1690,0,1690,336,0,336,FALSE,NA,"Comprehensive",TRUE
6,"Togo",2022,6938,0,0,6241,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Togo",2023,12819,0,0,12847,0,0,FALSE,NA,"Comprehensive",TRUE
6,"Togo",2024,320594,446,446,538006,3340,3340,FALSE,NA,"Comprehensive",TRUE
