"Year","country_name","Total_imp","Pref_Trade","Eligible_Trade","Total_volume","Pref_Volume","Eligible_Volume","uk_trade_agreement","uk_agreement_name","uk_dcts_tier","uk_dcts"
2026,"Gambia",1745166,1446966,1446966,1346275,527119,527119,FALSE,NA,"Comprehensive",TRUE
2026,"Georgia",1501350,956733,987883,981274,347832,361749,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
2026,"Ghana",82876627,57816207,58833391,40478012,32852620,33040172,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
2026,"Greenland",37701467,0,0,4397584,0,0,FALSE,NA,NA,FALSE
2026,"Grenada",86518,7502,7502,9458,1640,1640,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2026,"Guatemala",56907823,25957144,33330488,69749775,33247771,34978146,TRUE,"UK-Central America Association Agreement",NA,FALSE
2026,"Guinea",49086,0,27066,39015,0,27802,FALSE,NA,"Comprehensive",TRUE
2026,"Guyana",7221813,6513256,6673611,22901545,22704463,22827313,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2026,"Honduras",72367024,38747595,39432685,19675996,13631676,14053066,TRUE,"UK-Central America Association Agreement",NA,FALSE
2026,"Hong Kong SAR China",11547862,0,0,4925676,0,0,FALSE,NA,NA,FALSE
2026,"Iceland",249178948,209948839,216651479,41666570,24149922,25271605,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
2026,"India",436835821,147618773,167389187,302593281,66334745,69655778,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
2026,"Indonesia",113076805,22999184,28924268,245918062,8513338,9413836,FALSE,NA,"Standard",TRUE
2026,"Iran",8177699,0,0,3245964,0,0,FALSE,NA,NA,FALSE
2026,"Iraq",1004986,0,0,1461631,0,0,FALSE,NA,NA,FALSE
2026,"Israel",93275531,76049470,79941064,40269589,35399322,36633776,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
2026,"Jamaica",23283449,11183628,19502282,9385517,5847825,7803328,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2026,"Japan",66083445,33212199,41446211,13256729,9426946,10770673,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
2026,"Jordan",9712270,9243514,9387505,2677254,2449244,2480243,TRUE,"UK-Jordan Association Agreement",NA,FALSE
2026,"Kazakhstan",8703200,0,0,16340460,0,0,FALSE,NA,NA,FALSE
2026,"Kenya",239589883,144044094,145048162,65458190,29600192,29805509,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
2026,"Kosovo",1715915,1494703,1574364,1744685,1692387,1708740,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
2026,"Kuwait",150041,0,0,169471,0,0,FALSE,NA,NA,FALSE
2026,"Kyrgyzstan",27305,9723,12359,35390,20720,21020,FALSE,NA,"Enhanced",TRUE
2026,"Laos",289644,88125,89473,394696,123000,123018,FALSE,NA,"Comprehensive",TRUE
2026,"Lebanon",8875589,4785095,5022560,2620348,1709451,1784215,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
2026,"Lesotho",57844,7885,9215,29288,22000,22050,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
2026,"Liberia",2978,0,0,300,0,0,FALSE,NA,"Comprehensive",TRUE
2026,"Libya",76197,0,0,134387,0,0,FALSE,NA,NA,FALSE
2026,"Liechtenstein",3236190,0,0,1059576,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
2026,"Macao SAR China",331928,0,0,18162,0,0,FALSE,NA,NA,FALSE
2026,"Madagascar",6087443,3922684,4556484,701715,338818,369218,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
2026,"Malawi",6629359,93531,93531,3980250,23840,23840,FALSE,NA,"Comprehensive",TRUE
2026,"Malaysia",121071514,92693731,106439551,97555204,74537284,79829835,TRUE,"CPTPP",NA,FALSE
2026,"Maldives",8235219,0,0,1913002,0,0,FALSE,NA,NA,FALSE
2026,"Mali",299710,45756,79817,375634,38640,52164,FALSE,NA,"Comprehensive",TRUE
2026,"Marshall Islands",30214,0,0,1103,0,0,FALSE,NA,NA,FALSE
2026,"Mauritania",2827425,1862141,2771272,4282908,2642576,4254904,FALSE,NA,"Comprehensive",TRUE
2026,"Mauritius",47621689,40310892,40401004,18760097,18667410,18706000,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
2026,"Mexico",122310151,46683402,52526754,29851073,11898041,12887832,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
2026,"Micronesia (Federated States of)",16017,16017,16017,331,331,331,FALSE,NA,NA,FALSE
2026,"Moldova",15597834,9734395,9912442,40525088,21806640,21861396,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
2026,"Monaco",2650,0,0,90,0,0,FALSE,NA,NA,FALSE
2026,"Mongolia",4673,0,1034,1165,0,30,FALSE,NA,"Enhanced",TRUE
2026,"Montenegro",170375,0,0,7847,0,0,FALSE,NA,NA,FALSE
2026,"Montserrat",18296,18296,18296,2016,2016,2016,FALSE,NA,NA,FALSE
2026,"Morocco",514848781,470159626,498989705,235484865,214679995,228884240,TRUE,"UK-Morocco Association Agreement",NA,FALSE
2026,"Mozambique",4802071,1105355,1141097,15896245,430805,453326,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
2026,"Myanmar (Burma)",21944129,19018947,19302217,20284408,16822890,17308495,FALSE,NA,"Comprehensive",TRUE
2026,"Nepal",807057,634456,634456,495335,419578,419578,FALSE,NA,"Comprehensive",TRUE
2026,"New Caledonia",12959,0,0,456,0,0,FALSE,NA,NA,FALSE
2026,"New Zealand",452683542,273130200,285560438,115369560,81907108,84501025,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
2026,"Nicaragua",32852015,9260203,9516652,55084467,13302574,13330703,TRUE,"UK-Central America Association Agreement",NA,FALSE
2026,"Niger",155648,30815,155648,81046,23560,81046,FALSE,NA,"Comprehensive",TRUE
2026,"Nigeria",36394084,6552169,6712108,25763003,8257638,8558622,FALSE,NA,"Enhanced",TRUE
2026,"North Macedonia",6371002,4904786,5264783,1895166,1608553,1723578,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
2026,"Norway",383655244,95738585,97676583,72037713,13931617,14273374,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
2026,"Oman",779390,0,0,461005,0,0,FALSE,NA,NA,FALSE
2026,"Pakistan",79538037,33054465,34732178,70858448,32578313,33161866,FALSE,NA,"Enhanced",TRUE
2026,"Palestine",6872165,6759648,6792200,1121273,1099444,1117355,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
2026,"Panama",12778448,6975210,7332859,14073236,11376918,11883242,TRUE,"UK-Central America Association Agreement",NA,FALSE
2026,"Papua New Guinea",75877988,70657945,74331927,78310724,74833294,77617773,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
2026,"Paraguay",33148324,0,0,80702923,0,0,FALSE,NA,NA,FALSE
2026,"Peru",244405795,169606124,184654897,100425589,66916170,72368776,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
2026,"Philippines",52946330,40482763,42053268,34340021,29990359,30536714,FALSE,NA,"Enhanced",TRUE
2026,"Qatar",907904,0,0,727223,0,0,FALSE,NA,NA,FALSE
2026,"Russia",16298555,0,0,1948758,0,0,FALSE,NA,NA,FALSE
2026,"Rwanda",17042382,4858560,4861441,4937704,1487662,1488103,FALSE,NA,"Comprehensive",TRUE
2026,"San Marino",180995,152005,180995,9353,5637,9353,FALSE,NA,NA,FALSE
2026,"Saudi Arabia",9417220,0,0,7221347,0,0,FALSE,NA,NA,FALSE
2026,"Senegal",43234727,41351931,42326058,38254706,36967925,37486349,FALSE,NA,"Comprehensive",TRUE
2026,"Serbia",51234105,42636747,47090686,19087403,15878154,16788235,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
2026,"Seychelles",23990376,20667405,23983373,4988539,4248615,4985659,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
2026,"Sierra Leone",224629,41412,53725,197248,115314,115926,FALSE,NA,"Comprehensive",TRUE
2026,"Singapore",17472580,13893097,14373252,7145798,6626004,6701453,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
2026,"Sint Maarten",16628,0,0,6420,0,0,FALSE,NA,NA,FALSE
2026,"Solomon Islands",2973454,2909551,2912546,3359047,3350000,3350070,TRUE,"UK-Pacific Economic Partnership Agreement","Comprehensive",TRUE
2026,"Somalia",126502,18529,26791,71407,37820,45430,FALSE,NA,"Comprehensive",TRUE
2026,"South Africa",489345729,385141081,407379541,290852197,213575609,226689403,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
2026,"South Korea",95639606,79690143,90550482,24010014,18726657,22368250,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
2026,"South Sudan",1264597,0,0,310801,0,0,FALSE,NA,"Comprehensive",TRUE
2026,"Sri Lanka",42082023,26271906,27519177,16593658,10984761,11326939,FALSE,NA,"Enhanced",TRUE
2026,"St. Barthélemy",29648,0,0,10530,0,0,FALSE,NA,NA,FALSE
2026,"St. Helena",94038,20301,20301,2161,641,641,FALSE,NA,NA,FALSE
2026,"St. Kitts & Nevis",10583,0,10583,735,0,735,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2026,"St. Lucia",535312,160211,160211,169266,103299,103299,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2026,"St. Vincent & Grenadines",74849,74849,74849,60568,60568,60568,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2026,"Sudan",4744239,282313,295780,1413807,101964,117964,FALSE,NA,"Comprehensive",TRUE
2026,"Suriname",268304,264797,264797,769093,769083,769083,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2026,"Switzerland",231888562,210671126,219896216,32884726,28794321,29671620,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
2026,"Syria",1495956,1266057,1326597,609899,515994,527884,FALSE,NA,"Enhanced",TRUE
2026,"São Tomé & Príncipe",5022,5022,5022,1046,1046,1046,FALSE,NA,NA,FALSE
2026,"Taiwan",20199698,0,0,7023209,0,0,FALSE,NA,NA,FALSE
2026,"Tajikistan",2994019,198424,2994019,517681,22533,517681,FALSE,NA,"Enhanced",TRUE
2026,"Tanzania",4812696,2038273,2213860,1383350,698571,701891,FALSE,NA,"Comprehensive",TRUE
2026,"Thailand",554880612,0,0,224592643,0,0,FALSE,NA,NA,FALSE
2026,"Timor-Leste",193580,0,0,37380,0,0,FALSE,NA,"Comprehensive",TRUE
2026,"Togo",726684,11322,18905,354002,4635,7439,FALSE,NA,"Comprehensive",TRUE
2026,"Tonga",12160,0,0,658,0,0,FALSE,NA,NA,FALSE
2026,"Trinidad & Tobago",2113835,804529,830552,423052,200693,202404,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
2026,"Tunisia",21333276,13715149,18161298,13971824,6359560,7533713,TRUE,"UK-Tunisia Association Agreement",NA,FALSE
2026,"Turkey",440922961,367349013,381751360,288463109,131429635,134600586,TRUE,"UK-Turkey Trade Agreement",NA,FALSE
2026,"Turks & Caicos Islands",1715,0,0,192,0,0,FALSE,NA,NA,FALSE
2026,"U.S. Virgin Islands",1968,0,0,180,0,0,FALSE,NA,NA,FALSE
2026,"Uganda",14244215,3151276,3352873,5396771,2744712,2754218,FALSE,NA,"Comprehensive",TRUE
2026,"Ukraine",232071837,127247905,128411666,239981758,71190126,71617552,TRUE,"UK-Ukraine Political, Free Trade and Strategic Partnership Agreement; UK-Ukraine Digital Trade Agreement",NA,FALSE
2026,"United Arab Emirates",17398779,0,0,9274538,0,0,FALSE,NA,NA,FALSE
2026,"United Kingdom",81210024,0,0,10409911,0,0,FALSE,NA,NA,FALSE
2026,"United States",1359753415,416708309,435393209,1987722778,565221698,597720110,TRUE,"UK-US Economic Prosperity Deal (partial)",NA,FALSE
2026,"Unknown",19391474,18324723,18709852,7635748,7369242,7504760,FALSE,NA,NA,FALSE
2026,"Uruguay",122354958,0,0,256072233,0,0,FALSE,NA,NA,FALSE
2026,"Uzbekistan",2051061,699664,1457291,606389,222292,421336,FALSE,NA,"Enhanced",TRUE
2026,"Venezuela",4335422,0,0,747188,0,0,FALSE,NA,NA,FALSE
2026,"Vietnam",374847119,199794266,216928780,114849656,54954609,60313841,TRUE,"UK-Vietnam Free Trade Agreement; CPTPP",NA,FALSE
2026,"Yemen",265650,81534,179383,135847,38494,97162,FALSE,NA,"Comprehensive",TRUE
2026,"Zambia",1501526,483170,495272,595410,385450,387053,FALSE,NA,"Comprehensive",TRUE
2026,"Zimbabwe",2546652,1616313,1832449,1776327,1430257,1577050,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
2022,"CPTPP",3981105641,1365756423,1527318890,2696448898,482434292,527755365,TRUE,"Comprehensive and Progressive Agreement for Trans-Pacific Partnership",NA,FALSE
2023,"CPTPP",3534280440,1647151397,1888909782,2558626235,705749384,789389949,TRUE,"Comprehensive and Progressive Agreement for Trans-Pacific Partnership",NA,FALSE
2024,"CPTPP",3831084449,2102094971,2362471350,2799717587,855761195,943847423,TRUE,"Comprehensive and Progressive Agreement for Trans-Pacific Partnership",NA,FALSE
2025,"CPTPP",4529119203,2686360132,2942760365,3505554936,1146441832,1234912923,TRUE,"Comprehensive and Progressive Agreement for Trans-Pacific Partnership",NA,FALSE
2026,"CPTPP",2233880814,1371326934,1484858833,1314189396,593983711,627453851,TRUE,"Comprehensive and Progressive Agreement for Trans-Pacific Partnership",NA,FALSE
2022,"DCTS",1977162740,752043572,837062811,1787115419,369070279,399199064,TRUE,"Developing Countries Trading Scheme","Mixed",TRUE
2023,"DCTS",1893817018,697940034,774432079,1709982901,371616973,395684102,TRUE,"Developing Countries Trading Scheme","Mixed",TRUE
2024,"DCTS",1946461908,735353953,830506492,1564254721,400218828,429788617,TRUE,"Developing Countries Trading Scheme","Mixed",TRUE
2025,"DCTS",1995841502,779535538,864527298,1522020217,450102725,472985492,TRUE,"Developing Countries Trading Scheme","Mixed",TRUE
2026,"DCTS",991511947,402936478,442369136,834665960,246305590,256038630,TRUE,"Developing Countries Trading Scheme","Mixed",TRUE
